Unnamed: 0,Mois,Demande totale de chaleur (MWh),Chauffage des locaux (MWh),Eau chaude sanitaire (MWh),Chaleur (centre énergétique) (MWh),Demande totale de froid (MWh),Refroidissement des locaux (MWh),Refroidissement de procédé (MWh),Refroidissement (centre énergétique) (MWh),Charges électriques (MWh),E-mobilité (MWh),Puissance de fonctionnement (MWh),Travail de pompe (MWh),Température de l'air (°C)
,"Ven, 16.03. 18:00",2494.9,1768.7,726.2,0,0,0,0,0,0,0,516.6,0,14.10000038146973
,"Ven, 16.03. 19:00",3479.9,2500.6,979.3,0,0,0,0,0,0,0,767,0,11.80000019073486
,"Ven, 16.03. 20:00",3707,2694.8,1012.2,0,0,0,0,0,0,0,832.8,0,10.89999961853027
,"Ven, 16.03. 21:00",3822.9,2859.6,963.3,0,0,0,0,0,0,0,881,0,9.5
,"Ven, 16.03. 22:00",2562.8,1999.3,563.5,0,0,0,0,0,0,0,603.9,0,8.5
,"Ven, 16.03. 23:00",2192.2,1875.9,316.3,0,0,0,0,0,0,0,511.1,0,7.599999904632568
,"Sam, 17.03. 00:00",2515.5,2276,239.5,0,0,0,0,0,0,0,602.3,0,5.800000190734863
,"Sam, 17.03. 01:00",2310.4,2171.6,138.8,0,0,0,0,0,0,0,533.3,0,6.400000095367432
,"Sam, 17.03. 02:00",2702.3,2625.8,76.5,0,0,0,0,0,0,0,664.9,0,3.700000047683716
,"Sam, 17.03. 03:00",2950.9,2912.9,38,0,0,0,0,0,0,0,710.2,0,4.099999904632568
,"Sam, 17.03. 04:00",2869.8,2799.9,69.9,0,0,0,0,0,0,0,680.3,0,4.800000190734863
,"Sam, 17.03. 05:00",3615,3549.9,65.1,0,0,0,0,0,0,0,861.1,0,4.199999809265137
,"Sam, 17.03. 06:00",4995.5,4904.3,91.2,0,0,0,0,0,0,0,1209.2,0,3.5
,"Sam, 17.03. 07:00",4870.4,4658.9,211.5,0,0,0,0,0,0,0,1171.5,0,4.599999904632568
,"Sam, 17.03. 08:00",4001,3497.8,503.2,0,0,0,0,0,0,0,962.3,0,6.400000095367432
,"Sam, 17.03. 09:00",4217,3133,1084,0,0,0,0,0,0,0,1007,0,9.100000381469727
,"Sam, 17.03. 10:00",3499.6,2424.2,1075.4,0,0,0,0,0,0,0,819.3,0,10.69999980926514
,"Sam, 17.03. 11:00",3247.6,2105.2,1142.4,0,0,0,0,0,0,0,745.6,0,12.19999980926514
,"Sam, 17.03. 12:00",2827.5,1759.2,1068.3,0,0,0,0,0,0,0,627.7,0,13.89999961853027
,"Sam, 17.03. 13:00",2087.3,1315.7,771.6,0,0,0,0,0,0,0,443.8,0,15.10000038146973
,"Sam, 17.03. 14:00",2200.8,1449.6,751.2,0,0,0,0,0,0,0,466.5,0,14.69999980926514
,"Sam, 17.03. 15:00",2128.9,1471.4,657.5,0,0,0,0,0,0,0,434.7,0,15.10000038146973
,"Sam, 17.03. 16:00",2054.6,1466.7,587.9,0,0,0,0,0,0,0,419.3,0,14.60000038146973
,"Sam, 17.03. 17:00",2752.4,2025.2,727.2,0,0,0,0,0,0,0,571.5,0,13.5
,"Sam, 17.03. 18:00",3433.6,2594.1,839.5,0,0,0,0,0,0,0,726.1,0,12.39999961853027
,"Sam, 17.03. 19:00",3173.8,2426.9,746.9,0,0,0,0,0,0,0,677.3,0,11.80000019073486
,"Sam, 17.03. 20:00",3468.4,2711.6,756.8,0,0,0,0,0,0,0,742.7,0,11.19999980926514
,"Sam, 17.03. 21:00",4196,3552.5,643.5,0,0,0,0,0,0,0,966.9,0,7.599999904632568
,"Sam, 17.03. 22:00",2514.6,2068.1,446.5,0,0,0,0,0,0,0,607.4,0,6.900000095367432
,"Sam, 17.03. 23:00",2650.4,2302.7,347.7,0,0,0,0,0,0,0,635.5,0,6.400000095367432
,"Dim, 18.03. 00:00",2396.8,2170.4,226.4,0,0,0,0,0,0,0,576.8,0,5.699999809265137
,"Dim, 18.03. 01:00",2731.8,2587,144.8,0,0,0,0,0,0,0,656.3,0,5
,"Dim, 18.03. 02:00",2740.9,2660.5,80.4,0,0,0,0,0,0,0,667.3,0,4.099999904632568
,"Dim, 18.03. 03:00",2803.4,2766.8,36.6,0,0,0,0,0,0,0,671.1,0,4.300000190734863
,"Dim, 18.03. 04:00",2522.2,2447.6,74.6,0,0,0,0,0,0,0,590.9,0,5.300000190734863
,"Dim, 18.03. 05:00",3599.6,3522.7,76.9,0,0,0,0,0,0,0,856.7,0,4.300000190734863
,"Dim, 18.03. 06:00",4832.2,4731.4,100.8,0,0,0,0,0,0,0,1175,0,3.400000095367432
,"Dim, 18.03. 07:00",5001.8,4789.2,212.6,0,0,0,0,0,0,0,1277.5,0,2.5
,"Dim, 18.03. 08:00",4432.5,3869.5,563,0,0,0,0,0,0,0,1082.7,0,5.900000095367432
,"Dim, 18.03. 09:00",4072.8,3059.6,1013.2,0,0,0,0,0,0,0,1000.3,0,8
,"Dim, 18.03. 10:00",3633.3,2604.7,1028.6,0,0,0,0,0,0,0,882.9,0,9
,"Dim, 18.03. 11:00",3428.7,2293.1,1135.6,0,0,0,0,0,0,0,806.8,0,11
,"Dim, 18.03. 12:00",2796.7,1773.6,1023.1,0,0,0,0,0,0,0,631.1,0,13.10000038146973
,"Dim, 18.03. 13:00",2453.8,1610.9,842.9,0,0,0,0,0,0,0,533.3,0,13.89999961853027
,"Dim, 18.03. 14:00",2073.3,1330.4,742.9,0,0,0,0,0,0,0,407.7,0,17.29999923706055
,"Dim, 18.03. 15:00",1968.8,1342.4,626.4,0,0,0,0,0,0,0,377.8,0,17.10000038146973
,"Dim, 18.03. 16:00",2247.3,1592.1,655.2,0,0,0,0,0,0,0,459.5,0,14.69999980926514
,"Dim, 18.03. 17:00",2307.5,1673.8,633.7,0,0,0,0,0,0,0,476.6,0,13.89999961853027
,"Dim, 18.03. 18:00",2900.1,2117.7,782.4,0,0,0,0,0,0,0,602.5,0,13.5
,"Dim, 18.03. 19:00",3173.3,2339.7,833.6,0,0,0,0,0,0,0,661.1,0,13.10000038146973
,"Dim, 18.03. 20:00",3537.2,2727.2,810,0,0,0,0,0,0,0,751.3,0,11.69999980926514
,"Dim, 18.03. 21:00",3365.4,2793.3,572.1,0,0,0,0,0,0,0,761.8,0,8.5
,"Dim, 18.03. 22:00",2537.5,2049.2,488.3,0,0,0,0,0,0,0,601.7,0,7.800000190734863
,"Dim, 18.03. 23:00",2209.7,1892.3,317.4,0,0,0,0,0,0,0,513.4,0,7.699999809265137
,"Lun, 19.03. 00:00",2329.6,2111.7,217.9,0,0,0,0,0,0,0,531.8,0,7.400000095367432
,"Lun, 19.03. 01:00",2117.3,2010,107.3,0,0,0,0,0,0,0,474.5,0,7.199999809265137
,"Lun, 19.03. 02:00",2606.6,2571.3,35.3,0,0,0,0,0,0,0,602.6,0,5.5
,"Lun, 19.03. 03:00",2789.5,2754.2,35.3,0,0,0,0,0,0,0,653,0,5
,"Lun, 19.03. 04:00",3001.9,2891.3,110.6,0,0,0,0,0,0,0,705.5,0,5.300000190734863
,"Lun, 19.03. 05:00",5034,4688.1,345.9,0,0,0,0,0,0,0,1210,0,4.800000190734863
,"Lun, 19.03. 06:00",7172.7,6214.7,958,0,0,0,0,0,0,0,1768.5,0,5
,"Lun, 19.03. 07:00",6706.2,5751.7,954.5,0,0,0,0,0,0,0,1672.9,0,5.300000190734863
,"Lun, 19.03. 08:00",5909.8,5078,831.8,0,0,0,0,0,0,0,1482.9,0,5.5
,"Lun, 19.03. 09:00",5112.7,4396.8,715.9,0,0,0,0,0,0,0,1190.5,0,8.100000381469727
,"Lun, 19.03. 10:00",4540.6,3926.1,614.5,0,0,0,0,0,0,0,1033.9,0,8.699999809265137
,"Lun, 19.03. 11:00",4363.1,3776.4,586.7,0,0,0,0,0,0,0,971.7,0,9.300000190734863
,"Lun, 19.03. 12:00",4035.3,3488.8,546.5,0,0,0,0,0,0,0,902.2,0,9.199999809265137
,"Lun, 19.03. 13:00",3650,3180.8,469.2,0,0,0,0,0,0,0,819.1,0,8.899999618530273
,"Lun, 19.03. 14:00",4445.7,3922.5,523.2,0,0,0,0,0,0,0,1019.7,0,8
,"Lun, 19.03. 15:00",4698.5,4213.9,484.6,0,0,0,0,0,0,0,1123,0,6.300000190734863
,"Lun, 19.03. 16:00",5697.3,5178.4,518.9,0,0,0,0,0,0,0,1509,0,2.400000095367432
,"Lun, 19.03. 17:00",6536.9,5810.5,726.4,0,0,0,0,0,0,0,1728.9,0,2.700000047683716
,"Lun, 19.03. 18:00",6336.3,5591.1,745.2,0,0,0,0,0,0,0,1683.4,0,2.5
,"Lun, 19.03. 19:00",6958.2,6011.5,946.7,0,0,0,0,0,0,0,1913.5,0,1.399999976158142
,"Lun, 19.03. 20:00",7212.4,6214.9,997.5,0,0,0,0,0,0,0,2002.6,0,0.8999999761581421
,"Lun, 19.03. 21:00",7554.2,6518.6,1035.6,0,0,0,0,0,0,0,2096.6,0,0.800000011920929
,"Lun, 19.03. 22:00",4420.7,3891.4,529.3,0,0,0,0,0,0,0,1219.3,0,1
,"Lun, 19.03. 23:00",3834.8,3517.1,317.7,0,0,0,0,0,0,0,1039.5,0,1.200000047683716
,"Mar, 20.03. 00:00",3847.9,3632.6,215.3,0,0,0,0,0,0,0,1035.5,0,1
,"Mar, 20.03. 01:00",3692.6,3579.8,112.8,0,0,0,0,0,0,0,980.2,0,1.100000023841858
,"Mar, 20.03. 02:00",3661.7,3627.1,34.6,0,0,0,0,0,0,0,960.9,0,1.100000023841858
,"Mar, 20.03. 03:00",3909,3873,36,0,0,0,0,0,0,0,1023.7,0,1.100000023841858
,"Mar, 20.03. 04:00",4079.4,3972.6,106.8,0,0,0,0,0,0,0,1082.4,0,0.8999999761581421
,"Mar, 20.03. 05:00",6436.7,6104.7,332,0,0,0,0,0,0,0,1712.2,0,0.8999999761581421
,"Mar, 20.03. 06:00",8946,8035.7,910.3,0,0,0,0,0,0,0,2439.4,0,0.800000011920929
,"Mar, 20.03. 07:00",8867.8,7914.7,953.1,0,0,0,0,0,0,0,2459.5,0,0.800000011920929
,"Mar, 20.03. 08:00",7536.2,6738.8,797.4,0,0,0,0,0,0,0,2092.4,0,1.100000023841858
,"Mar, 20.03. 09:00",7295.8,6602.1,693.7,0,0,0,0,0,0,0,1991,0,1.600000023841858
,"Mar, 20.03. 10:00",6522.3,5933.5,588.8,0,0,0,0,0,0,0,1746.3,0,2.200000047683716
,"Mar, 20.03. 11:00",6455.4,5887.1,568.3,0,0,0,0,0,0,0,1702.5,0,2.700000047683716
,"Mar, 20.03. 12:00",6063.5,5512,551.5,0,0,0,0,0,0,0,1568.5,0,3.400000095367432
,"Mar, 20.03. 13:00",6088.7,5550.8,537.9,0,0,0,0,0,0,0,1559.3,0,3.700000047683716
,"Mar, 20.03. 14:00",5419.3,4957.1,462.2,0,0,0,0,0,0,0,1375.9,0,4
,"Mar, 20.03. 15:00",5799.2,5329.9,469.3,0,0,0,0,0,0,0,1468.6,0,3.900000095367432
,"Mar, 20.03. 16:00",6209.2,5696.7,512.5,0,0,0,0,0,0,0,1593.6,0,3.400000095367432
,"Mar, 20.03. 17:00",7087,6402,685,0,0,0,0,0,0,0,1866.7,0,2.599999904632568
,"Mar, 20.03. 18:00",7598.1,6831.9,766.2,0,0,0,0,0,0,0,2032.6,0,2
,"Mar, 20.03. 19:00",8050.1,7086.4,963.7,0,0,0,0,0,0,0,2181.5,0,1.700000047683716
,"Mar, 20.03. 20:00",8202,7195.9,1006.1,0,0,0,0,0,0,0,2228.5,0,1.399999976158142
,"Mar, 20.03. 21:00",8083.5,7087.8,995.7,0,0,0,0,0,0,0,2175.2,0,1.600000023841858
,"Mar, 20.03. 22:00",4538.7,4020.9,517.8,0,0,0,0,0,0,0,1239.3,0,1.299999952316284
,"Mar, 20.03. 23:00",4074.3,3744.1,330.2,0,0,0,0,0,0,0,1091.5,0,1.600000023841858
,"Mer, 21.03. 00:00",3581.2,3372.3,208.9,0,0,0,0,0,0,0,954.2,0,1.399999976158142
,"Mer, 21.03. 01:00",3644.7,3528.8,115.9,0,0,0,0,0,0,0,957.4,0,1.5
,"Mer, 21.03. 02:00",3487.3,3453.2,34.1,0,0,0,0,0,0,0,906.9,0,1.399999976158142
,"Mer, 21.03. 03:00",3592.3,3558.2,34.1,0,0,0,0,0,0,0,936.3,0,1.299999952316284
,"Mer, 21.03. 04:00",3974.5,3865.5,109,0,0,0,0,0,0,0,1047.8,0,1.200000047683716
,"Mer, 21.03. 05:00",6226.4,5884.8,341.6,0,0,0,0,0,0,0,1651.7,0,1.100000023841858
,"Mer, 21.03. 06:00",8157.4,7266.7,890.7,0,0,0,0,0,0,0,2218.9,0,1
,"Mer, 21.03. 07:00",8730.2,7712,1018.2,0,0,0,0,0,0,0,2386,0,1.5
,"Mer, 21.03. 08:00",7623.5,6744.2,879.3,0,0,0,0,0,0,0,2077.7,0,2
,"Mer, 21.03. 09:00",6930.1,6196.3,733.8,0,0,0,0,0,0,0,1825.5,0,3.099999904632568
,"Mer, 21.03. 10:00",6061,5436.3,624.7,0,0,0,0,0,0,0,1541.9,0,4.300000190734863
,"Mer, 21.03. 11:00",5771.1,5163.3,607.8,0,0,0,0,0,0,0,1402,0,5.900000095367432
,"Mer, 21.03. 12:00",4828.6,4283.8,544.8,0,0,0,0,0,0,0,1130.1,0,7.300000190734863
,"Mer, 21.03. 13:00",4516.2,4016.3,499.9,0,0,0,0,0,0,0,1041.3,0,7.699999809265137
,"Mer, 21.03. 14:00",4689,4207.4,481.6,0,0,0,0,0,0,0,1101.3,0,7
,"Mer, 21.03. 15:00",4954.7,4481.4,473.3,0,0,0,0,0,0,0,1172.4,0,6.5
,"Mer, 21.03. 16:00",4878.5,4387.3,491.2,0,0,0,0,0,0,0,1143.6,0,6.900000095367432
,"Mer, 21.03. 17:00",5689.6,5025.5,664.1,0,0,0,0,0,0,0,1368.1,0,6.199999809265137
,"Mer, 21.03. 18:00",6372.3,5636.7,735.6,0,0,0,0,0,0,0,1610.4,0,4.300000190734863
,"Mer, 21.03. 19:00",7032,6088.8,943.2,0,0,0,0,0,0,0,1828.3,0,3.5
,"Mer, 21.03. 20:00",7601,6576.4,1024.6,0,0,0,0,0,0,0,2014.3,0,2.599999904632568
,"Mer, 21.03. 21:00",6800.1,5882.3,917.8,0,0,0,0,0,0,0,1788.5,0,2.700000047683716
,"Mer, 21.03. 22:00",4771.5,4217.5,554,0,0,0,0,0,0,0,1310,0,1.100000023841858
,"Mer, 21.03. 23:00",3750.4,3461.7,288.7,0,0,0,0,0,0,0,1036.4,0,0.300000011920929
,"Jeu, 22.03. 00:00",4301.4,4078,223.4,0,0,0,0,0,0,0,1195,0,-0.300000011920929
,"Jeu, 22.03. 01:00",4045.1,3937.3,107.8,0,0,0,0,0,0,0,1140.6,0,-1.299999952316284
,"Jeu, 22.03. 02:00",4079.8,4046,33.8,0,0,0,0,0,0,0,1137.1,0,-1.200000047683716
,"Jeu, 22.03. 03:00",4633.6,4597.5,36.1,0,0,0,0,0,0,0,1311.6,0,-1.899999976158142
,"Jeu, 22.03. 04:00",5047.8,4934.4,113.4,0,0,0,0,0,0,0,1452.3,0,-2.299999952316284
,"Jeu, 22.03. 05:00",7101.6,6770.5,331.1,0,0,0,0,0,0,0,2034.1,0,-2
,"Jeu, 22.03. 06:00",9636.7,8738.1,898.6,0,0,0,0,0,0,0,2857.2,0,-2.700000047683716
,"Jeu, 22.03. 07:00",9064.3,8142.4,921.9,0,0,0,0,0,0,0,2633.7,0,-1.200000047683716
,"Jeu, 22.03. 08:00",8565,7687.1,877.9,0,0,0,0,0,0,0,2430.9,0,0.2000000029802322
,"Jeu, 22.03. 09:00",7224.9,6546.8,678.1,0,0,0,0,0,0,0,1979.7,0,1.399999976158142
,"Jeu, 22.03. 10:00",6959.6,6335.5,624.1,0,0,0,0,0,0,0,1862.9,0,2.200000047683716
,"Jeu, 22.03. 11:00",6374.8,5808.3,566.5,0,0,0,0,0,0,0,1658.9,0,3.200000047683716
,"Jeu, 22.03. 12:00",6048.7,5476.6,572.1,0,0,0,0,0,0,0,1512.8,0,4.699999809265137
,"Jeu, 22.03. 13:00",5163.9,4670.3,493.6,0,0,0,0,0,0,0,1244,0,6
,"Jeu, 22.03. 14:00",5482.4,4986.7,495.7,0,0,0,0,0,0,0,1330.5,0,5.699999809265137
,"Jeu, 22.03. 15:00",5568.7,5086.3,482.4,0,0,0,0,0,0,0,1335.4,0,5.900000095367432
,"Jeu, 22.03. 16:00",5826.2,5315.3,510.9,0,0,0,0,0,0,0,1421.2,0,5.300000190734863
,"Jeu, 22.03. 17:00",5976,5366,610,0,0,0,0,0,0,0,1496.5,0,4.5
,"Jeu, 22.03. 18:00",6706.8,6002.1,704.7,0,0,0,0,0,0,0,1718.5,0,3.599999904632568
,"Jeu, 22.03. 19:00",8061.5,7062.7,998.8,0,0,0,0,0,0,0,2100.8,0,3.200000047683716
,"Jeu, 22.03. 20:00",7906.4,6903.3,1003.1,0,0,0,0,0,0,0,2067.7,0,2.900000095367432
,"Jeu, 22.03. 21:00",7509.9,6565.4,944.5,0,0,0,0,0,0,0,1969.1,0,2.599999904632568
,"Jeu, 22.03. 22:00",4180.2,3679.7,500.5,0,0,0,0,0,0,0,1111.3,0,2.400000095367432
,"Jeu, 22.03. 23:00",3754.7,3441.4,313.3,0,0,0,0,0,0,0,990.5,0,2.200000047683716
,"Ven, 23.03. 00:00",3377.6,3173.7,203.9,0,0,0,0,0,0,0,881.8,0,2.200000047683716
,"Ven, 23.03. 01:00",3572.7,3457.2,115.5,0,0,0,0,0,0,0,926.5,0,2
,"Ven, 23.03. 02:00",3442.8,3408.7,34.1,0,0,0,0,0,0,0,885.8,0,1.799999952316284
,"Ven, 23.03. 03:00",3729.2,3694,35.2,0,0,0,0,0,0,0,968,0,1.399999976158142
,"Ven, 23.03. 04:00",4252.5,4136,116.5,0,0,0,0,0,0,0,1108.2,0,1.600000023841858
,"Ven, 23.03. 05:00",6297.4,5960.5,336.9,0,0,0,0,0,0,0,1654.2,0,1.399999976158142
,"Ven, 23.03. 06:00",9216.4,8236.3,980.1,0,0,0,0,0,0,0,2463.5,0,1.600000023841858
,"Ven, 23.03. 07:00",8299.9,7370.7,929.2,0,0,0,0,0,0,0,2263.5,0,1.5
,"Ven, 23.03. 08:00",7580.4,6753.6,826.8,0,0,0,0,0,0,0,2090.2,0,1.399999976158142
,"Ven, 23.03. 09:00",6925,6248,677,0,0,0,0,0,0,0,1880.7,0,1.799999952316284
,"Ven, 23.03. 10:00",6664.3,6041.1,623.2,0,0,0,0,0,0,0,1768.5,0,2.599999904632568
,"Ven, 23.03. 11:00",6052.8,5487.2,565.6,0,0,0,0,0,0,0,1553.3,0,3.799999952316284
,"Ven, 23.03. 12:00",5615.8,5072.2,543.6,0,0,0,0,0,0,0,1412.8,0,4.5
,"Ven, 23.03. 13:00",5711.6,5176.5,535.1,0,0,0,0,0,0,0,1425.4,0,4.699999809265137
,"Ven, 23.03. 14:00",4972.9,4527.4,445.5,0,0,0,0,0,0,0,1239.7,0,4.699999809265137
,"Ven, 23.03. 15:00",5713.1,5231.5,481.6,0,0,0,0,0,0,0,1429.7,0,4.400000095367432
,"Ven, 23.03. 16:00",6207.5,5681.6,525.9,0,0,0,0,0,0,0,1591.8,0,3.5
,"Ven, 23.03. 17:00",6328.5,5692.8,635.7,0,0,0,0,0,0,0,1646.5,0,3.099999904632568
,"Ven, 23.03. 18:00",7289.3,6518.8,770.5,0,0,0,0,0,0,0,1910.4,0,2.799999952316284
,"Ven, 23.03. 19:00",7054.9,6171.5,883.4,0,0,0,0,0,0,0,1873.4,0,2.5
,"Ven, 23.03. 20:00",7943.7,6922.3,1021.4,0,0,0,0,0,0,0,2114.8,0,2.299999952316284
,"Ven, 23.03. 21:00",7091.4,6186,905.4,0,0,0,0,0,0,0,1889.2,0,2.099999904632568
,"Ven, 23.03. 22:00",4552.3,4004.3,548,0,0,0,0,0,0,0,1215.8,0,2.200000047683716
,"Ven, 23.03. 23:00",3493.5,3209.1,284.4,0,0,0,0,0,0,0,936,0,1.600000023841858
,"Sam, 24.03. 00:00",3664.1,3434.3,229.8,0,0,0,0,0,0,0,982.3,0,1.299999952316284
,"Sam, 24.03. 01:00",3701.7,3564.5,137.2,0,0,0,0,0,0,0,977.7,0,1.399999976158142
,"Sam, 24.03. 02:00",3684,3608.3,75.7,0,0,0,0,0,0,0,991,0,0.4000000059604645
,"Sam, 24.03. 03:00",3801.9,3766.2,35.7,0,0,0,0,0,0,0,992.2,0,1.299999952316284
,"Sam, 24.03. 04:00",4247.7,4178.8,68.9,0,0,0,0,0,0,0,1116.4,0,1.100000023841858
,"Sam, 24.03. 05:00",6019.6,5950.6,69,0,0,0,0,0,0,0,1563.1,0,1
,"Sam, 24.03. 06:00",8168,8074.2,93.8,0,0,0,0,0,0,0,2083.6,0,1.399999976158142
,"Sam, 24.03. 07:00",8073.3,7857.8,215.5,0,0,0,0,0,0,0,2093.1,0,1.700000047683716
,"Sam, 24.03. 08:00",7202.7,6662.4,540.3,0,0,0,0,0,0,0,1914.9,0,2
,"Sam, 24.03. 09:00",6786.6,5806,980.6,0,0,0,0,0,0,0,1822.9,0,2.799999952316284
,"Sam, 24.03. 10:00",6539.1,5464.4,1074.7,0,0,0,0,0,0,0,1731.1,0,3.700000047683716
,"Sam, 24.03. 11:00",6442.7,5278.1,1164.6,0,0,0,0,0,0,0,1655,0,5.099999904632568
,"Sam, 24.03. 12:00",5714.8,4699,1015.8,0,0,0,0,0,0,0,1405.7,0,6.599999904632568
,"Sam, 24.03. 13:00",5940.2,5017.3,922.9,0,0,0,0,0,0,0,1417,0,7.199999809265137
,"Sam, 24.03. 14:00",5429.8,4649.6,780.2,0,0,0,0,0,0,0,1289,0,7.199999809265137
,"Sam, 24.03. 15:00",5279.8,4614.8,665,0,0,0,0,0,0,0,1224.4,0,7.599999904632568
,"Sam, 24.03. 16:00",5174,4560.1,613.9,0,0,0,0,0,0,0,1215.2,0,7
,"Sam, 24.03. 17:00",6310,5562.1,747.9,0,0,0,0,0,0,0,1521.3,0,6
,"Sam, 24.03. 18:00",6953.4,6161.4,792,0,0,0,0,0,0,0,1746.5,0,4.400000095367432
,"Sam, 24.03. 19:00",7355.5,6543.3,812.2,0,0,0,0,0,0,0,1911.3,0,3
,"Sam, 24.03. 20:00",7463.5,6683.9,779.6,0,0,0,0,0,0,0,1944.7,0,2.599999904632568
,"Sam, 24.03. 21:00",7164.7,6540.8,623.9,0,0,0,0,0,0,0,1867.5,0,2.099999904632568
,"Sam, 24.03. 22:00",4639.2,4138.5,500.7,0,0,0,0,0,0,0,1263.3,0,1.299999952316284
,"Sam, 24.03. 23:00",4069.3,3738.8,330.5,0,0,0,0,0,0,0,1107,0,1
,"Dim, 25.03. 00:00",3301.7,3101.2,200.5,0,0,0,0,0,0,0,907.1,0,0.300000011920929
,"Dim, 25.03. 01:00",3794.9,3661,133.9,0,0,0,0,0,0,0,1038.1,0,0.1000000014901161
,"Dim, 25.03. 02:00",3939,3858,81,0,0,0,0,0,0,0,1075.1,0,-0.1000000014901161
,"Dim, 25.03. 03:00",3954.3,3919.4,34.9,0,0,0,0,0,0,0,1079.3,0,-0.4000000059604645
,"Dim, 25.03. 04:00",4209.7,4131.1,78.6,0,0,0,0,0,0,0,1145.2,0,-0.1000000014901161
,"Dim, 25.03. 05:00",5506.5,5430.5,76,0,0,0,0,0,0,0,1497.4,0,-0.6000000238418579
,"Dim, 25.03. 06:00",7595.3,7490.5,104.8,0,0,0,0,0,0,0,2053.7,0,-0.6000000238418579
,"Dim, 25.03. 07:00",7619,7393.9,225.1,0,0,0,0,0,0,0,2101.4,0,-0.6000000238418579
,"Dim, 25.03. 08:00",6407.1,5872.1,535,0,0,0,0,0,0,0,1732.3,0,1.5
,"Dim, 25.03. 09:00",6305,5272.3,1032.7,0,0,0,0,0,0,0,1683.2,0,3.400000095367432
,"Dim, 25.03. 10:00",5763.6,4637,1126.6,0,0,0,0,0,0,0,1459.2,0,5.900000095367432
,"Dim, 25.03. 11:00",5262,4139,1123,0,0,0,0,0,0,0,1305,0,7
,"Dim, 25.03. 12:00",3867,2947.4,919.6,0,0,0,0,0,0,0,874.5,0,10.60000038146973
,"Dim, 25.03. 13:00",3487.4,2711.3,776.1,0,0,0,0,0,0,0,741,0,12.19999980926514
,"Dim, 25.03. 14:00",3441,2720.9,720.1,0,0,0,0,0,0,0,719.6,0,12.5
,"Dim, 25.03. 15:00",3476,2856.5,619.5,0,0,0,0,0,0,0,719.5,0,12.10000038146973
,"Dim, 25.03. 16:00",3756.5,3157.9,598.6,0,0,0,0,0,0,0,790.6,0,11.19999980926514
,"Dim, 25.03. 17:00",4288.3,3600.5,687.8,0,0,0,0,0,0,0,911.4,0,10.80000019073486
,"Dim, 25.03. 18:00",5227.1,4460.4,766.7,0,0,0,0,0,0,0,1191.3,0,8.300000190734863
,"Dim, 25.03. 19:00",5622.2,4821.8,800.4,0,0,0,0,0,0,0,1315.8,0,7.199999809265137
,"Dim, 25.03. 20:00",5722.6,4967.2,755.4,0,0,0,0,0,0,0,1352.9,0,6.5
,"Dim, 25.03. 21:00",5908.5,5258.9,649.6,0,0,0,0,0,0,0,1447.7,0,4.699999809265137
,"Dim, 25.03. 22:00",3710.2,3217,493.2,0,0,0,0,0,0,0,942.7,0,4.300000190734863
,"Dim, 25.03. 23:00",3561.1,3240.5,320.6,0,0,0,0,0,0,0,927.5,0,2.799999952316284
,"Lun, 26.03. 00:00",3515.9,3293.7,222.2,0,0,0,0,0,0,0,925.3,0,2
,"Lun, 26.03. 01:00",3273,3161.1,111.9,0,0,0,0,0,0,0,851.2,0,1.899999976158142
,"Lun, 26.03. 02:00",3441.1,3406.8,34.3,0,0,0,0,0,0,0,908.3,0,0.8999999761581421
,"Lun, 26.03. 03:00",3216.4,3184,32.4,0,0,0,0,0,0,0,836.3,0,1.399999976158142
,"Lun, 26.03. 04:00",4134.9,4016.7,118.2,0,0,0,0,0,0,0,1111.7,0,0.5
,"Lun, 26.03. 05:00",5250.5,4928.4,322.1,0,0,0,0,0,0,0,1442.1,0,0
,"Lun, 26.03. 06:00",6837,5954.8,882.2,0,0,0,0,0,0,0,1931,0,0
,"Lun, 26.03. 07:00",6753.7,5802.1,951.6,0,0,0,0,0,0,0,1874.8,0,1.299999952316284
,"Lun, 26.03. 08:00",5167.5,4331.4,836.1,0,0,0,0,0,0,0,1287.5,0,5.900000095367432
,"Lun, 26.03. 09:00",4237.7,3554.8,682.9,0,0,0,0,0,0,0,986.6,0,8.199999809265137
,"Lun, 26.03. 10:00",2957.2,2408.7,548.5,0,0,0,0,0,0,0,625.1,0,11.60000038146973
,"Lun, 26.03. 11:00",2532.1,1962.8,569.3,0,0,0,0,0,0,0,497.7,0,14.60000038146973
,"Lun, 26.03. 12:00",2179.7,1660.2,519.5,0,0,0,0,0,0,0,419.4,0,15.5
,"Lun, 26.03. 13:00",2324.1,1785.4,538.7,0,0,0,0,0,0,0,427.9,0,16.5
,"Lun, 26.03. 14:00",2146.5,1662.3,484.2,0,0,0,0,0,0,0,418,0,15
,"Lun, 26.03. 15:00",2453.3,2015.1,438.2,0,0,0,0,0,0,0,492.7,0,13
,"Lun, 26.03. 16:00",2931.5,2410.4,521.1,0,0,0,0,0,0,0,595.4,0,12.60000038146973
,"Lun, 26.03. 17:00",3268.7,2636.8,631.9,0,0,0,0,0,0,0,690.2,0,11.60000038146973
,"Lun, 26.03. 18:00",3689.5,2974.8,714.7,0,0,0,0,0,0,0,795.8,0,10.89999961853027
,"Lun, 26.03. 19:00",4376.8,3441.3,935.5,0,0,0,0,0,0,0,983.6,0,9.899999618530273
