saison,heure,bus,load_mode,alpha,P_pv_available,Q_pv_max,S_inv_max,P_hp_max,P_load,Q_load
Été,0,57,fixed,1.0,0.0,0.031123895232209414,0.09967623765513291,-0.004595519439626131,-0.3156414192412542,-0.1528721165409313
Été,0,58,fixed,1.0,0.0,0.006001658767185308,0.01922069076314997,-0.0008861596316536882,-0.0608655207499749,-0.02947851712167983
Été,0,59,fixed,1.0,0.0,0.012877187477421144,0.04124000513922868,-0.0019013483029257118,-0.1305933496075575,-0.0632492459597578
Été,0,60,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Été,0,61,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Été,0,62,fixed,1.0,0.0,0.021661118200374883,0.069371097335596,-0.00319831721033575,-0.2196751415627207,-0.1063935269422101
Été,0,63,fixed,1.0,0.0,0.018996499385999854,0.06083748750879253,-0.0028048797093644185,-0.192652043777843,-0.09330564334379901
Été,0,64,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Été,0,65,fixed,1.0,0.0,0.0083469317505068,0.026731575422914346,-0.0012324449377078685,-0.08464998883922877,-0.040997860769116
Été,0,66,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Été,0,67,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Été,0,68,fixed,1.0,0.0,0.010847069946244943,0.03473842569373695,-0.0016015964720690395,-0.1100050146968337,-0.05327786026068942
Été,0,69,fixed,1.0,0.0,0.006764152988580986,0.02166262660233271,-0.000998743772902183,-0.06859831757405357,-0.03322368155580108
Été,0,70,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Été,0,71,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Été,0,72,fixed,1.0,0.0,0.0077023229957975,0.024667175226550424,-0.001137266874643508,-0.078112721550743,-0.03783171771606893
Été,0,73,fixed,1.0,0.0,0.008488886093932859,0.027186193161662913,-0.0012534048445539347,-0.08608961167859923,-0.04169510193285255
Été,0,74,fixed,1.0,0.0,0.018090693680462185,0.05793658760211531,-0.002671135276115756,-0.1834658607400318,-0.08885657183950055
Été,0,75,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,0,fixed,1.0,0.0018693812130032848,0.0357561043406299,0.11451117950654252,-0.16565744159933338,-0.3626187351040513,-0.1756242690392338
Hiver,7,1,fixed,1.0,0.0003572912418046885,0.006834114836666951,0.02188668383374866,-0.031662341306903936,-0.06930783214020408,-0.03356731514389221
Hiver,7,2,fixed,1.0,0.0006043157227748821,0.011559093993422198,0.037018727616523354,-0.05355309179978778,-0.1172259707856573,-0.05677512891257016
Hiver,7,3,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,4,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,5,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,6,fixed,1.0,0.0003635889853205184,0.006954575394786602,0.02227246636930926,-0.03222043308562867,-0.070529476836146,-0.03415898467439479
Hiver,7,7,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,8,fixed,1.0,0.0007689768496439424,0.014707763517958288,0.04710254037464946,-0.06814082576843883,-0.1491580445197233,-0.0722405380752905
Hiver,7,9,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,10,fixed,1.0,0.0013891044369297152,0.02656880744806888,0.08508828170924233,-0.12309284664412265,-0.2694462254126007,-0.1304987630324452
Hiver,7,11,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,12,fixed,1.0,0.0005463455518765557,0.010449535713498345,0.03346529723845626,-0.048412526591494594,-0.1059734412551115,-0.05132528012558613
Hiver,7,13,fixed,1.0,0.0009360996365734455,0.017903596838709707,0.05733739816506357,-0.08294706882697038,-0.1815684275227013,-0.08793760298989377
Hiver,7,14,fixed,1.0,0.0013282226529848144,0.02540589940550759,0.08136399535123379,-0.11770511286555527,-0.2576526519455737,-0.1247868747073349
Hiver,7,15,fixed,1.0,0.0005167067204348856,0.009883346276536788,0.03165203985356435,-0.04578938026956601,-0.1002314595362871,-0.04854431145358464
Hiver,7,16,fixed,1.0,0.0017101684923723347,0.032719367579428116,0.1047858384832769,-0.15158829027683585,-0.3318218218637102,-0.1607086431961631
Hiver,7,17,fixed,1.0,0.001692329341017835,0.0323749574029464,0.10368284316904287,-0.1499926436103755,-0.3283290033686358,-0.1590169939908121
Hiver,7,18,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,19,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,20,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,21,fixed,1.0,0.0021036276370529536,0.04024501879847234,0.12888721120100796,-0.18645450823613288,-0.4081428354698586,-0.1976725971492513
Hiver,7,22,fixed,1.0,0.0013174951736539943,0.02520532488576868,0.08072164280031112,-0.11677585442415934,-0.2556185355343185,-0.1238017071655505
Hiver,7,23,fixed,1.0,0.001865902824947028,0.035693309601010276,0.1143100753920633,-0.16536651460649923,-0.3619819054082004,-0.1753158383405161
Hiver,7,24,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,25,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,26,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,27,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,28,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,29,fixed,1.0,0.0020619621598026027,0.039438269817988855,0.12630354670442887,-0.1827168535171902,-0.3999612312306914,-0.1937100653631875
Hiver,7,30,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,31,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,32,fixed,1.0,0.0016191120832784107,0.03096887622343089,0.09917977950152491,-0.14347829269953438,-0.3140693017548289,-0.1521107052908534
Hiver,7,33,fixed,1.0,0.0020332409011494497,0.03888960929842265,0.12454642678315134,-0.18017491838040797,-0.3943970181466459,-0.1910151939705562
Hiver,7,34,fixed,1.0,0.0005769253670332922,0.011042116083812966,0.03536307325204857,-0.051157941672319275,-0.1119830652981538,-0.05423587389139652
Hiver,7,35,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,36,fixed,1.0,0.0005109332332688468,0.009798881566513724,0.03138153629201084,-0.04539805666130729,-0.099374864924701,-0.04812944374830847
Hiver,7,37,fixed,1.0,0.0013759036806085723,0.02638398772600381,0.08449638489162135,-0.12223657992046816,-0.2675718854901343,-0.1295909787760147
Hiver,7,38,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,39,fixed,1.0,0.003622491217893529,0.01449337438298186,0.04641594564705656,-0.06714756444252495,-0.1469838278823458,-0.07118751689710238
Hiver,7,40,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,41,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,42,fixed,1.0,0.005311579981076218,0.02041789455374394,0.06538959518955918,-0.0945957686664083,-0.2070670514336041,-0.100287150192891
Hiver,7,43,fixed,1.0,0.0073308187577413595,0.03664474447366771,0.11735710558455155,-0.169774496677234,-0.3716308343510799,-0.1799890279155623
Hiver,7,44,fixed,1.0,0.0014762856725299707,0.028309864959171635,0.09066412820766961,-0.131159137373643,-0.2871030726576204,-0.1390503644549536
Hiver,7,45,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,46,fixed,1.0,0.004496638043148585,0.02840510863042345,0.09096915207245306,-0.13160039973147136,-0.288068981562768,-0.1395181754889763
Hiver,7,47,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,48,fixed,1.0,0.0027358670592073754,0.010043607678658535,0.03216528710252375,-0.04653186870202208,-0.1018567424913252,-0.04933147191532575
Hiver,7,49,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,50,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,51,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,52,fixed,1.0,0.0011350196164165566,0.021764479059329652,0.06970211700599871,-0.10083447246835339,-0.2207233705189959,-0.1069012073966653
Hiver,7,53,fixed,1.0,0.0018821950016398945,0.036090635982057966,0.11558253818916775,-0.16720732117584047,-0.3660113709323645,-0.1772673975645508
Hiver,7,54,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,55,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,56,fixed,1.0,0.0019214221175539396,0.03684217065580832,0.1179893753857308,-0.17068916892247002,-0.3736330220548142,-0.1809587316785154
Hiver,7,57,fixed,1.0,0.0016231700673479757,0.031123895232209414,0.09967623765513291,-0.1441964932101066,-0.3156414192412542,-0.1528721165409313
Hiver,7,58,fixed,1.0,0.00031309512896529824,0.006001658767185308,0.01922069076314997,-0.027805586068681127,-0.0608655207499749,-0.02947851712167983
Hiver,7,59,fixed,1.0,0.000673191121319507,0.012877187477421144,0.04124000513922868,-0.05965979716869181,-0.1305933496075575,-0.0632492459597578
Hiver,7,60,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,61,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,62,fixed,1.0,0.0011324649263641632,0.021661118200374883,0.069371097335596,-0.1003556033137934,-0.2196751415627207,-0.1063935269422101
Hiver,7,63,fixed,1.0,0.0009912679490505754,0.018996499385999854,0.06083748750879253,-0.08801046830071436,-0.192652043777843,-0.09330564334379901
Hiver,7,64,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,65,fixed,1.0,0.0005703601284355144,0.0083469317505068,0.026731575422914346,-0.03867119711422239,-0.08464998883922877,-0.040997860769116
Hiver,7,66,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,67,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,68,fixed,1.0,0.0005659931552988944,0.010847069946244943,0.03473842569373695,-0.050254296134328275,-0.1100050146968337,-0.05327786026068942
Hiver,7,69,fixed,1.0,0.00035364902817147675,0.006764152988580986,0.02166262660233271,-0.03133820921876947,-0.06859831757405357,-0.03322368155580108
Hiver,7,70,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,71,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,7,72,fixed,1.0,0.00040267812291684945,0.0077023229957975,0.024667175226550424,-0.03568473538672555,-0.078112721550743,-0.03783171771606893
Hiver,7,73,fixed,1.0,0.0004437997107917829,0.008488886093932859,0.027186193161662913,-0.039328869245723395,-0.08608961167859923,-0.04169510193285255
Hiver,7,74,fixed,1.0,0.0009455850267156766,0.018090693680462185,0.05793658760211531,-0.08381388540857468,-0.1834658607400318,-0.08885657183950055
Hiver,7,75,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,0,fixed,1.0,0.06311789013653167,0.0357561043406299,0.11451117950654252,-0.11453119644449246,-0.3626187351040513,-0.1756242690392338
Hiver,12,1,fixed,1.0,0.01206367775404336,0.006834114836666951,0.02188668383374866,-0.021890509699433718,-0.06930783214020408,-0.03356731514389221
Hiver,12,2,fixed,1.0,0.020404527797161003,0.011559093993422198,0.037018727616523354,-0.03702519861417511,-0.1172259707856573,-0.05677512891257016
Hiver,12,3,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,4,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,5,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,6,fixed,1.0,0.012276384161967916,0.006954575394786602,0.02227246636930926,-0.022276359671074445,-0.070529476836146,-0.03415898467439479
Hiver,12,7,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,8,fixed,1.0,0.025961641966550347,0.014707763517958288,0.04710254037464946,-0.04711077405656617,-0.1491580445197233,-0.0722405380752905
Hiver,12,9,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,10,fixed,1.0,0.046898224617333194,0.02656880744806888,0.08508828170924233,-0.08510315542604953,-0.2694462254126007,-0.1304987630324452
Hiver,12,11,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,12,fixed,1.0,0.018445592799353296,0.010449535713498345,0.03346529723845626,-0.03347114708456897,-0.1059734412551115,-0.05132528012558613
Hiver,12,13,fixed,1.0,0.03160232062561286,0.017903596838709707,0.05733739816506357,-0.05734742093442309,-0.1815684275227013,-0.08793760298989377
Hiver,12,14,fixed,1.0,0.04484716448743472,0.02540589940550759,0.08136399535123379,-0.08137821805030407,-0.2576526519455737,-0.1247868747073349
Hiver,12,15,fixed,1.0,0.01744653396128943,0.009883346276536788,0.03165203985356435,-0.03165757273620924,-0.1002314595362871,-0.04854431145358464
Hiver,12,16,fixed,1.0,0.057765622680514876,0.032719367579428116,0.1047858384832769,-0.10480415539902249,-0.3318218218637102,-0.1607086431961631
Hiver,12,17,fixed,1.0,0.057153183184454795,0.0323749574029464,0.10368284316904287,-0.10370096727751099,-0.3283290033686358,-0.1590169939908121
Hiver,12,18,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,19,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,20,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,21,fixed,1.0,0.07104775877056238,0.04024501879847234,0.12888721120100796,-0.12890974111747786,-0.4081428354698586,-0.1976725971492513
Hiver,12,22,fixed,1.0,0.04449728591712372,0.02520532488576868,0.08072164280031112,-0.0807357532140027,-0.2556185355343185,-0.1238017071655505
Hiver,12,23,fixed,1.0,0.06300869962195509,0.035693309601010276,0.1143100753920633,-0.11433005717634002,-0.3619819054082004,-0.1753158383405161
Hiver,12,24,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,25,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,26,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,27,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,28,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,29,fixed,1.0,0.021247010395926604,0.039438269817988855,0.12630354670442887,-0.12632562498768585,-0.3999612312306914,-0.1937100653631875
Hiver,12,30,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,31,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,32,fixed,1.0,0.0446844129904806,0.03096887622343089,0.09917977950152491,-0.0991971164593724,-0.3140693017548289,-0.1521107052908534
Hiver,12,33,fixed,1.0,0.05129039235000907,0.03888960929842265,0.12454642678315134,-0.12456819791595727,-0.3943970181466459,-0.1910151939705562
Hiver,12,34,fixed,1.0,0.019499968031050655,0.011042116083812966,0.03536307325204857,-0.035369254835768645,-0.1119830652981538,-0.05423587389139652
Hiver,12,35,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,36,fixed,1.0,0.01789610050325513,0.009798881566513724,0.03138153629201084,-0.031387021889726606,-0.099374864924701,-0.04812944374830847
Hiver,12,37,fixed,1.0,0.04818216352990284,0.02638398772600381,0.08449638489162135,-0.08451115514288117,-0.2675718854901343,-0.1295909787760147
Hiver,12,38,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,39,fixed,1.0,0.02647022080149307,0.01449337438298186,0.04641594564705656,-0.04642405930991383,-0.1469838278823458,-0.07118751689710238
Hiver,12,40,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,41,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,42,fixed,1.0,0.03729426942925506,0.02041789455374394,0.06538959518955918,-0.06540102550994467,-0.2070670514336041,-0.100287150192891
Hiver,12,43,fixed,1.0,0.06692595111974463,0.03664474447366771,0.11735710558455155,-0.11737761999991775,-0.3716308343510799,-0.1799890279155623
Hiver,12,44,fixed,1.0,0.05169989814153931,0.028309864959171635,0.09066412820766961,-0.09067997660113161,-0.2871030726576204,-0.1390503644549536
Hiver,12,45,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,46,fixed,1.0,0.05187179559919372,0.02840510863042345,0.09096915207245306,-0.09098505378510886,-0.288068981562768,-0.1395181754889763
Hiver,12,47,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,48,fixed,1.0,0.018341700724041177,0.010043607678658535,0.03216528710252375,-0.03217090970250784,-0.1018567424913252,-0.04933147191532575
Hiver,12,49,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,50,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,51,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,52,fixed,1.0,0.03974510657953858,0.021764479059329652,0.06970211700599871,-0.06971430116965069,-0.2207233705189959,-0.1069012073966653
Hiver,12,53,fixed,1.0,0.06590489175095382,0.036090635982057966,0.11558253818916775,-0.11560274240420594,-0.3660113709323645,-0.1772673975645508
Hiver,12,54,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,55,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,56,fixed,1.0,0.06727611513443489,0.03684217065580832,0.1179893753857308,-0.11801000032397722,-0.3736330220548142,-0.1809587316785154
Hiver,12,57,fixed,1.0,0.05683576483575165,0.031123895232209414,0.09967623765513291,-0.09969366139552943,-0.3156414192412542,-0.1528721165409313
Hiver,12,58,fixed,1.0,0.010957562475726044,0.006001658767185308,0.01922069076314997,-0.019224050604311493,-0.0608655207499749,-0.02947851712167983
Hiver,12,59,fixed,1.0,0.022730136856976776,0.012877187477421144,0.04124000513922868,-0.04124721403033857,-0.1305933496075575,-0.0632492459597578
Hiver,12,60,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,61,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,62,fixed,1.0,0.035392544902236395,0.021661118200374883,0.069371097335596,-0.06938322363590022,-0.2196751415627207,-0.1063935269422101
Hiver,12,63,fixed,1.0,0.03467884824504254,0.018996499385999854,0.06083748750879253,-0.0608481221054995,-0.192652043777843,-0.09330564334379901
Hiver,12,64,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,65,fixed,1.0,0.015237526621086671,0.0083469317505068,0.026731575422914346,-0.02673624819188634,-0.08464998883922877,-0.040997860769116
Hiver,12,66,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,67,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,68,fixed,1.0,0.019802086638808076,0.010847069946244943,0.03473842569373695,-0.0347444980869704,-0.1100050146968337,-0.05327786026068942
Hiver,12,69,fixed,1.0,0.009100298679667457,0.006764152988580986,0.02166262660233271,-0.021666413302062808,-0.06859831757405357,-0.03322368155580108
Hiver,12,70,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,71,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,12,72,fixed,1.0,0.013596459810302457,0.0077023229957975,0.024667175226550424,-0.02467148713144947,-0.078112721550743,-0.03783171771606893
Hiver,12,73,fixed,1.0,0.014984896032935345,0.008488886093932859,0.027186193161662913,-0.027190945399339247,-0.08608961167859923,-0.04169510193285255
Hiver,12,74,fixed,1.0,0.014215333671436957,0.018090693680462185,0.05793658760211531,-0.05794671511179654,-0.1834658607400318,-0.08885657183950055
Hiver,12,75,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,0,fixed,1.0,0.0,0.0357561043406299,0.11451117950654252,-0.1372494484950895,-0.3626187351040513,-0.1756242690392338
Hiver,18,1,fixed,1.0,0.0,0.006834114836666951,0.02188668383374866,-0.026232681372361264,-0.06930783214020408,-0.03356731514389221
Hiver,18,2,fixed,1.0,0.0,0.011559093993422198,0.037018727616523354,-0.04436946655559934,-0.1172259707856573,-0.05677512891257016
Hiver,18,3,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,4,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,5,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,6,fixed,1.0,0.0,0.006954575394786602,0.02227246636930926,-0.02669506801856382,-0.070529476836146,-0.03415898467439479
Hiver,18,7,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,8,fixed,1.0,0.0,0.014707763517958288,0.04710254037464946,-0.0564556029987357,-0.1491580445197233,-0.0722405380752905
Hiver,18,9,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,10,fixed,1.0,0.0,0.02656880744806888,0.08508828170924233,-0.10198410136296858,-0.2694462254126007,-0.1304987630324452
Hiver,18,11,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,12,fixed,1.0,0.0,0.010449535713498345,0.03346529723845626,-0.0401104382078253,-0.1059734412551115,-0.05132528012558613
Hiver,18,13,fixed,1.0,0.0,0.017903596838709707,0.05733739816506357,-0.068722777201406,-0.1815684275227013,-0.08793760298989377
Hiver,18,14,fixed,1.0,0.0,0.02540589940550759,0.08136399535123379,-0.09752029048548783,-0.2576526519455737,-0.1247868747073349
Hiver,18,15,fixed,1.0,0.0,0.009883346276536788,0.03165203985356435,-0.037937125723153484,-0.1002314595362871,-0.04854431145358464
Hiver,18,16,fixed,1.0,0.0,0.032719367579428116,0.1047858384832769,-0.1255929648432587,-0.3318218218637102,-0.1607086431961631
Hiver,18,17,fixed,1.0,0.0,0.0323749574029464,0.10368284316904287,-0.12427094982932169,-0.3283290033686358,-0.1590169939908121
Hiver,18,18,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,19,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,20,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,21,fixed,1.0,0.0,0.04024501879847234,0.12888721120100796,-0.15448010169520418,-0.4081428354698586,-0.1976725971492513
Hiver,18,22,fixed,1.0,0.0,0.02520532488576868,0.08072164280031112,-0.09675038719976962,-0.2556185355343185,-0.1238017071655505
Hiver,18,23,fixed,1.0,0.0,0.035693309601010276,0.1143100753920633,-0.1370084115158067,-0.3619819054082004,-0.1753158383405161
Hiver,18,24,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,25,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,26,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,27,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,28,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,29,fixed,1.0,0.0,0.039438269817988855,0.12630354670442887,-0.15138340381138257,-0.3999612312306914,-0.1937100653631875
Hiver,18,30,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,31,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,32,fixed,1.0,0.0,0.03096887622343089,0.09917977950152491,-0.11887372130047041,-0.3140693017548289,-0.1521107052908534
Hiver,18,33,fixed,1.0,0.0,0.03888960929842265,0.12454642678315134,-0.14927737590062037,-0.3943970181466459,-0.1910151939705562
Hiver,18,34,fixed,1.0,0.0,0.011042116083812966,0.03536307325204857,-0.042385052025927406,-0.1119830652981538,-0.05423587389139652
Hiver,18,35,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,36,fixed,1.0,0.0,0.009798881566513724,0.03138153629201084,-0.03761290877945277,-0.099374864924701,-0.04812944374830847
Hiver,18,37,fixed,1.0,0.0,0.02638398772600381,0.08449638489162135,-0.10127467271037278,-0.2675718854901343,-0.1295909787760147
Hiver,18,38,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,39,fixed,1.0,0.0,0.01449337438298186,0.04641594564705656,-0.05563267245075041,-0.1469838278823458,-0.07118751689710238
Hiver,18,40,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,41,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,42,fixed,1.0,0.0,0.02041789455374394,0.06538959518955918,-0.07837388380556672,-0.2070670514336041,-0.100287150192891
Hiver,18,43,fixed,1.0,0.0,0.03664474447366771,0.11735710558455155,-0.14066048474803647,-0.3716308343510799,-0.1799890279155623
Hiver,18,44,fixed,1.0,0.0,0.028309864959171635,0.09066412820766961,-0.10866713318658798,-0.2871030726576204,-0.1390503644549536
Hiver,18,45,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,46,fixed,1.0,0.0,0.02840510863042345,0.09096915207245306,-0.10903272506503839,-0.288068981562768,-0.1395181754889763
Hiver,18,47,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,48,fixed,1.0,0.0,0.010043607678658535,0.03216528710252375,-0.03855228751054276,-0.1018567424913252,-0.04933147191532575
Hiver,18,49,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,50,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,51,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,52,fixed,1.0,0.0,0.021764479059329652,0.06970211700599871,-0.08354273494726287,-0.2207233705189959,-0.1069012073966653
Hiver,18,53,fixed,1.0,0.0,0.036090635982057966,0.11558253818916775,-0.13853354485113428,-0.3660113709323645,-0.1772673975645508
Hiver,18,54,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,55,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,56,fixed,1.0,0.0,0.03684217065580832,0.1179893753857308,-0.14141830317140702,-0.3736330220548142,-0.1809587316785154
Hiver,18,57,fixed,1.0,0.0,0.031123895232209414,0.09967623765513291,-0.11946876021350246,-0.3156414192412542,-0.1528721165409313
Hiver,18,58,fixed,1.0,0.0,0.006001658767185308,0.01922069076314997,-0.023037307084818496,-0.0608655207499749,-0.02947851712167983
Hiver,18,59,fixed,1.0,0.0,0.012877187477421144,0.04124000513922868,-0.049428955196207755,-0.1305933496075575,-0.0632492459597578
Hiver,18,60,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,61,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,62,fixed,1.0,0.0,0.021661118200374883,0.069371097335596,-0.08314598532508996,-0.2196751415627207,-0.1063935269422101
Hiver,18,63,fixed,1.0,0.0,0.018996499385999854,0.06083748750879253,-0.07291787268623501,-0.192652043777843,-0.09330564334379901
Hiver,18,64,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,65,fixed,1.0,0.0,0.0083469317505068,0.026731575422914346,-0.03203961394869978,-0.08464998883922877,-0.040997860769116
Hiver,18,66,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,67,fixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiver,18,68,fixed,1.0,0.0,0.010847069946244943,0.03473842569373695,-0.041636369379817954,-0.1100050146968337,-0.05327786026068942
Hiver,18,69,fixed,1.0,0.0,0.006764152988580986,0.02166262660233271,-0.02596413351899277,-0.06859831757405357,-0.03322368155580108
