time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2023-04-05 02:30:00+00:00,0.0,0.0,0.0,0.0,-6.66,0.14,0
2023-04-05 03:30:00+00:00,0.0,0.0,0.0,0.0,-6.87,0.14,0
2023-04-05 04:30:00+00:00,0.0,0.0,0.0,0.0,-6.93,0.21,0
2023-04-05 05:30:00+00:00,0.0,17.17,1.34,4.18,-6.85,0.21,0
2023-04-05 06:30:00+00:00,81.22,85.36,9.57,14.51,-6.71,0.34,0
2023-04-05 07:30:00+00:00,306.13,106.57,19.2,24.6,-5.62,0.48,0
2023-04-05 08:30:00+00:00,528.62,115.4,27.73,33.98,-3.34,0.69,0
2023-04-05 09:30:00+00:00,648.29,150.78,33.4,41.97,-2.06,0.76,0
2023-04-05 10:30:00+00:00,728.07,184.98,37.66,47.57,-1.31,0.83,0
2023-04-05 11:30:00+00:00,783.34,203.88,40.48,49.69,-0.8,0.9,0
2023-04-05 12:30:00+00:00,792.17,179.86,39.88,47.74,-0.19,1.1,0
2023-04-05 13:30:00+00:00,751.57,169.44,38.23,42.26,0.05,1.1,0
2023-04-05 14:30:00+00:00,540.92,166.05,30.45,34.36,0.23,1.38,0
2023-04-05 15:30:00+00:00,310.27,123.33,20.13,25.02,0.05,1.31,0
2023-04-05 16:30:00+00:00,138.37,67.38,11.39,14.95,-0.48,1.03,0
2023-04-05 17:30:00+00:00,0.0,14.04,1.1,4.62,-1.54,0.83,0
2023-04-05 18:30:00+00:00,0.0,0.0,0.0,0.0,-1.72,0.69,0
2023-04-05 19:30:00+00:00,0.0,0.0,0.0,0.0,-2.91,0.62,0
2023-04-05 20:30:00+00:00,0.0,0.0,0.0,0.0,-3.74,0.62,0
2023-04-05 21:30:00+00:00,0.0,0.0,0.0,0.0,-4.48,0.55,0
2023-04-05 22:30:00+00:00,0.0,0.0,0.0,0.0,-5.06,0.55,0
2023-04-05 23:30:00+00:00,0.0,0.0,0.0,0.0,-5.95,0.48,0
2023-04-06 00:30:00+00:00,0.0,0.0,0.0,0.0,-7.15,0.41,0
2023-04-06 01:30:00+00:00,0.0,0.0,0.0,0.0,-7.92,0.34,0
2023-04-06 02:30:00+00:00,0.0,0.0,0.0,0.0,-8.4,0.34,0
2023-04-06 03:30:00+00:00,0.0,0.0,0.0,0.0,-8.99,0.28,0
2023-04-06 04:30:00+00:00,0.0,0.0,0.0,0.0,-9.68,0.28,0
2023-04-06 05:30:00+00:00,0.0,14.17,1.11,4.51,-10.06,0.28,0
2023-04-06 06:30:00+00:00,129.02,68.01,11.28,14.84,-9.11,0.34,0
2023-04-06 07:30:00+00:00,343.05,112.34,21.32,24.94,-7.3,0.41,0
2023-04-06 08:30:00+00:00,588.85,121.87,30.78,34.33,-3.64,0.69,0
2023-04-06 09:30:00+00:00,767.05,140.28,37.95,42.34,-1.61,0.83,0
2023-04-06 10:30:00+00:00,847.63,175.27,42.17,47.96,-0.53,0.9,0
2023-04-06 11:30:00+00:00,800.77,240.11,42.99,50.07,0.26,0.97,0
2023-04-06 12:30:00+00:00,650.54,296.27,39.97,48.09,1.07,1.03,0
2023-04-06 13:30:00+00:00,515.13,272.79,34.18,42.57,1.26,1.03,0
2023-04-06 14:30:00+00:00,347.81,227.28,26.23,34.62,1.53,1.03,0
2023-04-06 15:30:00+00:00,161.49,169.15,16.8,25.26,1.22,1.03,0
2023-04-06 16:30:00+00:00,60.06,81.01,8.33,15.17,0.81,0.9,0
2023-04-06 17:30:00+00:00,0.0,18.41,1.44,4.84,-0.15,0.76,0
2023-04-06 18:30:00+00:00,0.0,0.0,0.0,0.0,-0.45,0.69,0
2023-04-06 19:30:00+00:00,0.0,0.0,0.0,0.0,-1.03,0.76,0
2023-04-06 20:30:00+00:00,0.0,0.0,0.0,0.0,-1.67,0.69,0
2023-04-06 21:30:00+00:00,0.0,0.0,0.0,0.0,-2.17,0.55,0
2023-04-06 22:30:00+00:00,0.0,0.0,0.0,0.0,-2.73,0.48,0
2023-04-06 23:30:00+00:00,0.0,0.0,0.0,0.0,-3.29,0.48,0
2023-04-07 00:30:00+00:00,0.0,0.0,0.0,0.0,-3.8,0.48,0
2023-04-07 01:30:00+00:00,0.0,0.0,0.0,0.0,-4.17,0.55,0
2023-04-07 02:30:00+00:00,0.0,0.0,0.0,0.0,-4.44,0.48,0
2023-04-07 03:30:00+00:00,0.0,0.0,0.0,0.0,-4.65,0.34,0
2023-04-07 04:30:00+00:00,0.0,0.0,0.0,0.0,-5.07,0.21,0
2023-04-07 05:30:00+00:00,0.0,17.42,1.36,4.83,-5.32,0.14,0
2023-04-07 06:30:00+00:00,36.8,78.55,7.12,15.16,-4.95,0.07,0
2023-04-07 07:30:00+00:00,51.52,133.38,10.76,25.27,-2.77,0.28,0
2023-04-07 08:30:00+00:00,82.03,165.0,13.71,34.68,-1.86,0.41,0
2023-04-07 09:30:00+00:00,11.59,252.62,17.18,42.71,-1.57,0.21,0
2023-04-07 10:30:00+00:00,0.24,209.83,14.02,48.34,-1.22,0.21,0
2023-04-07 11:30:00+00:00,72.19,290.28,21.28,50.44,-1.28,0.41,0
2023-04-07 12:30:00+00:00,171.07,287.69,23.89,48.43,-0.73,0.76,0
2023-04-07 13:30:00+00:00,146.42,290.42,23.27,42.86,-0.39,0.9,0
2023-04-07 14:30:00+00:00,162.76,235.15,20.5,34.88,-0.09,1.1,0
2023-04-07 15:30:00+00:00,62.17,165.74,13.15,25.49,0.0,1.03,0
2023-04-07 16:30:00+00:00,8.54,76.37,5.53,15.39,-0.38,0.97,0
2023-04-07 17:30:00+00:00,0.0,19.21,1.51,5.06,-1.06,0.83,0
2023-04-07 18:30:00+00:00,0.0,0.0,0.0,0.0,-1.81,0.69,0
2023-04-07 19:30:00+00:00,0.0,0.0,0.0,0.0,-2.0,0.69,0
2023-04-07 20:30:00+00:00,0.0,0.0,0.0,0.0,-2.39,0.69,0
2023-04-07 21:30:00+00:00,0.0,0.0,0.0,0.0,-2.95,0.69,0
2023-04-07 22:30:00+00:00,0.0,0.0,0.0,0.0,-3.76,0.48,0
2023-04-07 23:30:00+00:00,0.0,0.0,0.0,0.0,-4.51,0.41,0
2023-04-08 00:30:00+00:00,0.0,0.0,0.0,0.0,-5.31,0.41,0
2023-04-08 01:30:00+00:00,0.0,0.0,0.0,0.0,-5.57,0.41,0
2023-04-08 02:30:00+00:00,0.0,0.0,0.0,0.0,-6.55,0.34,0
2023-04-08 03:30:00+00:00,0.0,0.0,0.0,0.0,-7.4,0.34,0
2023-04-08 04:30:00+00:00,0.0,0.0,0.0,0.0,-7.95,0.41,0
2023-04-08 05:30:00+00:00,0.0,20.55,1.61,5.15,-8.21,0.41,0
2023-04-08 06:30:00+00:00,101.37,82.24,10.94,15.48,-7.63,0.41,0
2023-04-08 07:30:00+00:00,261.75,158.8,20.61,25.6,-4.85,0.48,0
2023-04-08 08:30:00+00:00,539.52,163.39,31.19,35.03,-2.41,0.62,0
2023-04-08 09:30:00+00:00,745.97,157.71,38.48,43.07,-0.13,0.9,0
2023-04-08 10:30:00+00:00,780.07,207.44,41.51,48.72,0.94,1.1,0
2023-04-08 11:30:00+00:00,760.29,240.37,42.06,50.82,1.89,1.17,0
2023-04-08 12:30:00+00:00,696.2,228.79,39.2,48.77,2.13,1.24,0
2023-04-08 13:30:00+00:00,593.62,214.14,34.91,43.16,2.62,1.38,0
2023-04-08 14:30:00+00:00,314.53,214.13,24.76,35.14,2.53,1.38,0
2023-04-08 15:30:00+00:00,153.33,150.67,15.75,25.72,2.22,1.31,0
2023-04-08 16:30:00+00:00,95.79,87.28,10.88,15.61,1.39,1.03,0
2023-04-08 17:30:00+00:00,0.0,16.12,1.26,5.28,0.89,0.97,0
2023-04-08 18:30:00+00:00,0.0,0.0,0.0,0.0,0.97,0.76,0
2023-04-08 19:30:00+00:00,0.0,0.0,0.0,0.0,0.49,0.69,0
2023-04-08 20:30:00+00:00,0.0,0.0,0.0,0.0,-0.2,0.62,0
2023-04-08 21:30:00+00:00,0.0,0.0,0.0,0.0,-1.16,0.55,0
2023-04-08 22:30:00+00:00,0.0,0.0,0.0,0.0,-1.64,0.48,0
2023-04-08 23:30:00+00:00,0.0,0.0,0.0,0.0,-2.08,0.41,0
2023-04-09 00:30:00+00:00,0.0,0.0,0.0,0.0,-2.64,0.41,0
2023-04-09 01:30:00+00:00,0.0,0.0,0.0,0.0,-3.83,0.34,0
2023-04-09 02:30:00+00:00,0.0,0.0,0.0,0.0,-5.0,0.34,0
2023-04-09 03:30:00+00:00,0.0,0.0,0.0,0.0,-6.63,0.28,0
2023-04-09 04:30:00+00:00,0.0,0.0,0.0,0.0,-7.87,0.28,0
2023-04-09 05:30:00+00:00,0.0,21.92,1.72,5.47,-8.41,0.34,0
2023-04-09 06:30:00+00:00,85.08,95.67,10.97,15.8,-7.74,0.28,0
2023-04-09 07:30:00+00:00,290.21,150.94,21.66,25.93,-5.16,0.34,0
2023-04-09 08:30:00+00:00,572.53,129.1,31.32,35.37,-1.92,0.41,0
2023-04-09 09:30:00+00:00,738.9,142.18,37.83,43.43,0.78,0.55,0
2023-04-09 10:30:00+00:00,734.31,168.2,38.28,49.1,2.18,0.62,0
2023-04-09 11:30:00+00:00,823.62,179.92,42.2,51.19,3.29,0.55,0
2023-04-09 12:30:00+00:00,885.58,155.08,43.81,49.11,3.87,0.62,0
2023-04-09 13:30:00+00:00,741.58,151.04,38.32,43.46,3.76,0.83,0
2023-04-09 14:30:00+00:00,591.04,127.78,32.05,35.39,3.96,0.9,0
2023-04-09 15:30:00+00:00,348.95,98.28,21.71,25.95,3.82,0.9,0
2023-04-09 16:30:00+00:00,152.48,56.69,12.69,15.83,3.99,0.62,0
2023-04-09 17:30:00+00:00,0.0,16.37,1.28,5.5,3.64,0.62,0
2023-04-09 18:30:00+00:00,0.0,0.0,0.0,-4.65,2.55,0.62,0
2023-04-09 19:30:00+00:00,0.0,0.0,0.0,0.0,0.71,0.48,0
2023-04-09 20:30:00+00:00,0.0,0.0,0.0,0.0,-0.43,0.41,0
2023-04-09 21:30:00+00:00,0.0,0.0,0.0,0.0,-1.41,0.34,0
2023-04-09 22:30:00+00:00,0.0,0.0,0.0,0.0,-2.12,0.28,0
2023-04-09 23:30:00+00:00,0.0,0.0,0.0,0.0,-2.65,0.21,0
2023-04-10 00:30:00+00:00,0.0,0.0,0.0,0.0,-2.95,0.21,0
2023-04-10 01:30:00+00:00,0.0,0.0,0.0,0.0,-3.16,0.14,0
2023-04-10 02:30:00+00:00,0.0,0.0,0.0,0.0,-3.36,0.21,0
2023-04-10 03:30:00+00:00,0.0,0.0,0.0,0.0,-3.45,0.21,0
2023-04-10 04:30:00+00:00,0.0,0.0,0.0,-4.35,-3.48,0.14,0
2023-04-10 05:30:00+00:00,0.0,25.75,2.02,5.79,-3.46,0.14,0
2023-04-10 06:30:00+00:00,77.16,89.18,10.27,16.12,-3.07,0.07,0
2023-04-10 07:30:00+00:00,307.09,103.0,20.26,26.25,-1.24,0.14,0
2023-04-10 08:30:00+00:00,558.31,116.13,30.42,35.71,1.39,0.28,0
2023-04-10 09:30:00+00:00,614.3,209.23,36.04,43.79,3.16,0.41,0
2023-04-10 10:30:00+00:00,745.83,235.69,42.0,49.48,4.25,0.34,0
2023-04-10 11:30:00+00:00,568.08,347.04,40.34,51.56,5.17,0.21,0
2023-04-10 12:30:00+00:00,542.67,321.43,38.27,49.45,5.47,0.34,0
2023-04-10 13:30:00+00:00,357.66,320.17,31.87,43.75,5.82,0.48,0
2023-04-10 14:30:00+00:00,120.76,286.61,22.48,35.65,6.1,0.41,0
2023-04-10 15:30:00+00:00,44.32,197.49,14.67,26.18,6.16,0.34,0
2023-04-10 16:30:00+00:00,18.88,109.87,8.34,16.05,5.71,0.21,0
2023-04-10 17:30:00+00:00,0.0,23.55,1.85,5.72,5.12,0.28,0
2023-04-10 18:30:00+00:00,0.0,0.0,0.0,-4.42,4.32,0.41,0
2023-04-10 19:30:00+00:00,0.0,0.0,0.0,0.0,3.51,0.21,0
2023-04-10 20:30:00+00:00,0.0,0.0,0.0,0.0,2.86,0.48,0
2023-04-10 21:30:00+00:00,0.0,0.0,0.0,0.0,2.35,0.41,0
2023-04-10 22:30:00+00:00,0.0,0.0,0.0,0.0,1.94,0.41,0
2023-04-10 23:30:00+00:00,0.0,0.0,0.0,0.0,1.75,0.34,0
2023-04-11 00:30:00+00:00,0.0,0.0,0.0,0.0,1.52,0.28,0
2023-04-11 01:30:00+00:00,0.0,0.0,0.0,0.0,1.32,0.34,0
2023-04-11 02:30:00+00:00,0.0,0.0,0.0,0.0,1.1,0.41,0
2023-04-11 03:30:00+00:00,0.0,0.0,0.0,0.0,0.86,0.41,0
2023-04-11 04:30:00+00:00,0.0,0.0,0.0,-4.03,0.63,0.48,0
2023-04-11 05:30:00+00:00,0.0,22.63,1.77,6.1,0.4,0.55,0
2023-04-11 06:30:00+00:00,7.59,73.39,5.34,16.43,0.38,0.62,0
2023-04-11 07:30:00+00:00,23.26,116.81,8.74,26.57,0.65,0.69,0
2023-04-11 08:30:00+00:00,9.3,179.9,12.32,36.05,0.87,0.83,0
2023-04-11 09:30:00+00:00,57.58,236.36,17.53,44.15,1.24,0.9,0
2023-04-11 10:30:00+00:00,95.99,321.72,24.04,49.85,1.64,0.9,0
2023-04-11 11:30:00+00:00,260.34,293.56,27.37,51.93,2.48,1.24,0
2023-04-11 12:30:00+00:00,235.17,304.47,27.17,49.79,2.86,1.31,0
2023-04-11 13:30:00+00:00,200.33,274.07,24.33,44.04,3.12,1.38,0
2023-04-11 14:30:00+00:00,264.4,223.04,23.89,35.9,3.02,1.38,0
2023-04-11 15:30:00+00:00,145.81,166.22,16.73,26.41,2.9,1.24,0
2023-04-11 16:30:00+00:00,71.47,82.62,9.72,16.27,2.5,1.1,0
2023-04-11 17:30:00+00:00,0.0,24.25,1.9,5.94,2.09,1.03,0
2023-04-11 18:30:00+00:00,0.0,0.0,0.0,-4.19,2.33,0.69,0
2023-04-11 19:30:00+00:00,0.0,0.0,0.0,0.0,1.79,0.62,0
2023-04-11 20:30:00+00:00,0.0,0.0,0.0,0.0,1.44,0.62,0
2023-04-11 21:30:00+00:00,0.0,0.0,0.0,0.0,0.99,0.55,0
2023-04-11 22:30:00+00:00,0.0,0.0,0.0,0.0,0.88,0.62,0
2023-04-11 23:30:00+00:00,0.0,0.0,0.0,0.0,0.48,0.83,0
2023-04-12 00:30:00+00:00,0.0,0.0,0.0,0.0,0.72,0.48,0
2023-04-12 01:30:00+00:00,0.0,0.0,0.0,0.0,0.4,0.62,0
2023-04-12 02:30:00+00:00,0.0,0.0,0.0,0.0,0.31,0.34,0
2023-04-12 03:30:00+00:00,0.0,0.0,0.0,0.0,-0.23,0.34,0
2023-04-12 04:30:00+00:00,0.0,0.0,0.0,-3.71,-0.75,0.41,0
2023-04-12 05:30:00+00:00,0.0,19.75,1.55,6.42,-0.85,0.34,0
2023-04-12 06:30:00+00:00,47.92,86.36,8.6,16.74,-0.4,0.28,0
2023-04-12 07:30:00+00:00,202.82,117.78,16.64,26.89,1.75,0.21,0
2023-04-12 08:30:00+00:00,221.07,204.4,21.4,36.38,3.09,0.41,0
2023-04-12 09:30:00+00:00,416.7,244.59,30.52,44.51,3.75,0.34,0
2023-04-12 10:30:00+00:00,606.8,176.69,34.34,50.22,4.5,0.48,0
2023-04-12 11:30:00+00:00,514.01,257.62,34.52,52.3,4.64,0.69,0
2023-04-12 12:30:00+00:00,500.34,261.44,34.27,50.12,4.83,0.69,0
2023-04-12 13:30:00+00:00,270.42,226.74,24.22,44.32,4.53,0.83,0
2023-04-12 14:30:00+00:00,214.9,183.78,20.04,36.15,4.43,0.83,0
2023-04-12 15:30:00+00:00,33.47,140.93,10.74,26.64,4.85,0.69,0
2023-04-12 16:30:00+00:00,6.4,74.47,5.36,16.48,4.33,0.48,0
2023-04-12 17:30:00+00:00,0.0,9.13,0.72,6.15,3.33,0.21,0
2023-04-12 18:30:00+00:00,0.0,0.0,0.0,-3.97,2.62,0.07,0
2023-04-12 19:30:00+00:00,0.0,0.0,0.0,0.0,0.98,0.41,0
2023-04-12 20:30:00+00:00,0.0,0.0,0.0,0.0,0.65,0.55,0
2023-04-12 21:30:00+00:00,0.0,0.0,0.0,0.0,-0.04,0.69,0
2023-04-12 22:30:00+00:00,0.0,0.0,0.0,0.0,-0.27,0.69,0
2023-04-12 23:30:00+00:00,0.0,0.0,0.0,0.0,-0.6,0.69,0
2023-04-13 00:30:00+00:00,0.0,0.0,0.0,0.0,-1.83,0.83,0
2023-04-13 01:30:00+00:00,0.0,0.0,0.0,0.0,-1.97,1.03,0
2023-04-13 02:30:00+00:00,0.0,0.0,0.0,0.0,-1.91,1.03,0
2023-04-13 03:30:00+00:00,0.0,0.0,0.0,0.0,-2.18,1.03,0
2023-04-13 04:30:00+00:00,0.0,0.0,0.0,-3.4,-2.41,1.17,0
2023-04-13 05:30:00+00:00,0.0,19.98,1.56,6.72,-2.9,1.1,0
2023-04-13 06:30:00+00:00,33.19,85.2,7.7,17.05,-3.39,1.17,0
2023-04-13 07:30:00+00:00,104.82,137.25,13.53,27.21,-2.62,1.31,0
2023-04-13 08:30:00+00:00,336.46,251.88,28.48,36.71,-2.44,1.38,0
2023-04-13 09:30:00+00:00,559.78,243.31,36.23,44.86,-1.85,1.52,0
2023-04-13 10:30:00+00:00,336.17,301.85,30.61,50.59,-1.29,1.66,0
2023-04-13 11:30:00+00:00,359.4,262.65,29.32,52.66,-1.14,1.72,0
2023-04-13 12:30:00+00:00,262.75,295.58,27.79,50.45,-0.92,1.72,0
2023-04-13 13:30:00+00:00,50.19,258.13,18.75,44.61,-0.82,1.72,0
2023-04-13 14:30:00+00:00,23.84,220.43,15.49,36.4,-1.15,1.59,0
2023-04-13 15:30:00+00:00,0.83,169.4,11.34,26.86,-1.64,1.66,0
2023-04-13 16:30:00+00:00,12.91,107.32,7.94,16.7,-1.95,1.45,0
2023-04-13 17:30:00+00:00,0.0,30.86,2.42,6.37,-2.5,1.38,0
2023-04-13 18:30:00+00:00,0.0,0.0,0.0,-3.74,-3.17,1.31,0
2023-04-13 19:30:00+00:00,0.0,0.0,0.0,0.0,-4.03,1.31,0
2023-04-13 20:30:00+00:00,0.0,0.0,0.0,0.0,-4.5,1.31,0
2023-04-13 21:30:00+00:00,0.0,0.0,0.0,0.0,-4.87,1.24,0
2023-04-13 22:30:00+00:00,0.0,0.0,0.0,0.0,-5.16,1.1,0
2023-04-13 23:30:00+00:00,0.0,0.0,0.0,0.0,-5.27,1.1,0
2023-04-14 00:30:00+00:00,0.0,0.0,0.0,0.0,-5.0,1.03,0
2023-04-14 01:30:00+00:00,0.0,0.0,0.0,0.0,-5.07,1.17,0
2023-04-14 02:30:00+00:00,0.0,0.0,0.0,0.0,-4.99,1.38,0
2023-04-14 03:30:00+00:00,0.0,0.0,0.0,0.0,-4.5,1.38,0
2023-04-14 04:30:00+00:00,0.0,0.0,0.0,-3.09,-4.64,1.31,0
2023-04-14 05:30:00+00:00,0.0,29.33,2.3,7.03,-5.23,1.31,0
2023-04-14 06:30:00+00:00,46.65,107.39,10.01,17.36,-4.35,1.45,0
2023-04-14 07:30:00+00:00,192.9,137.73,17.59,27.52,-3.31,1.45,0
2023-04-14 08:30:00+00:00,224.3,150.99,18.83,37.04,-2.18,1.38,0
2023-04-14 09:30:00+00:00,326.23,323.32,31.64,45.21,-1.46,1.31,0
2023-04-14 10:30:00+00:00,540.88,314.12,38.76,50.96,-0.25,1.17,0
2023-04-14 11:30:00+00:00,629.02,333.24,42.89,53.02,0.51,1.03,0
2023-04-14 12:30:00+00:00,723.37,265.87,43.64,50.78,1.2,1.1,0
2023-04-14 13:30:00+00:00,669.98,192.99,38.75,44.89,1.61,1.1,0
2023-04-14 14:30:00+00:00,504.8,173.02,31.91,36.65,1.79,1.03,0
2023-04-14 15:30:00+00:00,339.79,113.0,23.45,27.09,1.71,1.03,0
2023-04-14 16:30:00+00:00,121.29,77.95,13.28,16.91,1.42,0.9,0
2023-04-14 17:30:00+00:00,0.0,27.0,2.11,6.58,2.05,0.55,0
2023-04-14 18:30:00+00:00,0.0,0.0,0.0,-3.51,1.31,0.48,0
2023-04-14 19:30:00+00:00,0.0,0.0,0.0,0.0,0.3,0.41,0
2023-04-14 20:30:00+00:00,0.0,0.0,0.0,0.0,-0.49,0.41,0
2023-04-14 21:30:00+00:00,0.0,0.0,0.0,0.0,-1.08,0.41,0
2023-04-14 22:30:00+00:00,0.0,0.0,0.0,0.0,-1.6,0.41,0
2023-04-14 23:30:00+00:00,0.0,0.0,0.0,0.0,-2.21,0.48,0
2023-04-15 00:30:00+00:00,0.0,0.0,0.0,0.0,-2.73,0.48,0
2023-04-15 01:30:00+00:00,0.0,0.0,0.0,0.0,-3.43,0.48,0
2023-04-15 02:30:00+00:00,0.0,0.0,0.0,0.0,-3.64,0.55,0
2023-04-15 03:30:00+00:00,0.0,0.0,0.0,0.0,-3.31,0.55,0
2023-04-15 04:30:00+00:00,0.0,0.0,0.0,-2.78,-2.86,0.55,0
2023-04-15 05:30:00+00:00,0.0,21.96,1.72,7.33,-2.58,0.55,0
2023-04-15 06:30:00+00:00,21.54,96.14,7.78,17.66,-2.07,0.48,0
2023-04-15 07:30:00+00:00,31.19,166.82,12.39,27.83,-0.92,0.48,0
2023-04-15 08:30:00+00:00,160.64,255.63,22.43,37.36,-0.06,0.48,0
2023-04-15 09:30:00+00:00,183.91,288.98,25.03,45.55,0.81,0.69,0
2023-04-15 10:30:00+00:00,168.37,271.52,23.46,51.32,0.88,0.9,0
2023-04-15 11:30:00+00:00,123.28,300.49,23.74,53.38,1.01,1.1,0
2023-04-15 12:30:00+00:00,97.69,280.67,21.72,51.1,1.06,1.1,0
2023-04-15 13:30:00+00:00,58.7,225.27,16.98,45.17,1.16,1.24,0
2023-04-15 14:30:00+00:00,149.41,166.04,16.8,36.89,0.85,1.38,0
2023-04-15 15:30:00+00:00,91.61,113.91,11.74,27.31,0.7,1.45,0
2023-04-15 16:30:00+00:00,11.13,77.12,5.89,17.12,0.43,1.24,0
2023-04-15 17:30:00+00:00,0.0,22.21,1.74,6.8,0.0,1.03,0
2023-04-15 18:30:00+00:00,0.0,0.0,0.0,-3.29,-0.31,1.03,0
2023-04-15 19:30:00+00:00,0.0,0.0,0.0,0.0,-1.17,0.97,0
2023-04-15 20:30:00+00:00,0.0,0.0,0.0,0.0,-1.5,1.03,0
2023-04-15 21:30:00+00:00,0.0,0.0,0.0,0.0,-1.82,1.1,0
2023-04-15 22:30:00+00:00,0.0,0.0,0.0,0.0,-2.26,1.1,0
2023-04-15 23:30:00+00:00,0.0,0.0,0.0,0.0,-2.23,1.17,0
2023-04-16 00:30:00+00:00,0.0,0.0,0.0,0.0,-2.22,1.17,0
2023-04-16 01:30:00+00:00,0.0,0.0,0.0,0.0,-2.43,1.03,0
2023-04-16 02:30:00+00:00,0.0,0.0,0.0,0.0,-2.57,1.17,0
2023-04-16 03:30:00+00:00,0.0,0.0,0.0,0.0,-2.51,1.31,0
2023-04-16 04:30:00+00:00,0.0,0.0,0.0,-2.47,-2.39,1.38,0
2023-04-16 05:30:00+00:00,0.0,28.27,2.21,7.63,-2.42,1.31,0
2023-04-16 06:30:00+00:00,57.53,95.02,10.11,17.96,-1.93,1.31,0
2023-04-16 07:30:00+00:00,108.18,160.74,15.34,28.13,-0.8,1.38,0
2023-04-16 08:30:00+00:00,291.3,187.03,23.83,37.68,-0.2,1.45,0
2023-04-16 09:30:00+00:00,250.01,283.17,27.08,45.89,0.43,1.45,0
2023-04-16 10:30:00+00:00,311.24,290.42,29.54,51.68,1.08,1.45,0
2023-04-16 11:30:00+00:00,376.4,307.39,32.72,53.74,1.53,1.45,0
2023-04-16 12:30:00+00:00,383.19,320.3,33.69,51.42,1.94,1.52,0
2023-04-16 13:30:00+00:00,351.88,299.56,31.66,45.45,2.18,1.52,0
2023-04-16 14:30:00+00:00,250.28,185.5,22.09,37.13,2.26,1.45,0
2023-04-16 15:30:00+00:00,153.61,142.24,16.39,27.53,1.8,1.38,0
2023-04-16 16:30:00+00:00,53.74,85.13,9.4,17.33,1.43,1.24,0
2023-04-16 17:30:00+00:00,0.0,23.1,1.81,7.01,0.7,1.03,0
2023-04-16 18:30:00+00:00,0.0,0.0,0.0,-3.07,0.03,0.97,0
2023-04-16 19:30:00+00:00,0.0,0.0,0.0,0.0,0.16,0.9,0
2023-04-16 20:30:00+00:00,0.0,0.0,0.0,0.0,0.14,0.83,0
2023-04-16 21:30:00+00:00,0.0,0.0,0.0,0.0,-0.19,0.83,0
2023-04-16 22:30:00+00:00,0.0,0.0,0.0,0.0,-0.55,0.76,0
2023-04-16 23:30:00+00:00,0.0,0.0,0.0,0.0,-0.83,0.69,0
2023-04-17 00:30:00+00:00,0.0,0.0,0.0,0.0,-1.12,0.69,0
2023-04-17 01:30:00+00:00,0.0,0.0,0.0,0.0,-1.34,0.69,0
2023-04-17 02:30:00+00:00,0.0,0.0,0.0,0.0,-2.07,0.69,0
2023-04-17 03:30:00+00:00,0.0,0.0,0.0,0.0,-2.94,0.69,0
2023-04-17 04:30:00+00:00,0.0,0.0,0.0,-2.16,-3.43,0.69,0
2023-04-17 05:30:00+00:00,0.0,33.09,2.59,7.93,-3.64,0.62,0
2023-04-17 06:30:00+00:00,57.66,103.41,10.75,18.25,-3.01,0.62,0
2023-04-17 07:30:00+00:00,183.07,184.62,20.22,28.44,-1.3,0.83,0
2023-04-17 08:30:00+00:00,367.26,228.16,29.33,38.0,0.6,0.9,0
2023-04-17 09:30:00+00:00,519.13,190.53,32.99,46.23,1.79,0.97,0
2023-04-17 10:30:00+00:00,568.38,273.22,38.53,52.04,2.17,0.83,0
2023-04-17 11:30:00+00:00,545.97,356.43,41.58,54.09,3.09,0.69,0
2023-04-17 12:30:00+00:00,418.72,354.79,36.92,51.74,3.82,0.62,0
2023-04-17 13:30:00+00:00,429.99,305.24,35.09,45.73,4.44,0.48,0
2023-04-17 14:30:00+00:00,330.89,175.02,25.11,37.37,4.95,0.41,0
2023-04-17 15:30:00+00:00,246.99,147.29,21.37,27.75,5.03,0.34,0
2023-04-17 16:30:00+00:00,78.76,94.96,11.95,17.54,4.73,0.41,0
2023-04-17 17:30:00+00:00,0.0,26.46,2.07,7.22,4.29,0.34,0
2023-04-17 18:30:00+00:00,0.0,0.0,0.0,-2.84,3.52,0.34,0
2023-04-17 19:30:00+00:00,0.0,0.0,0.0,0.0,1.47,0.34,0
2023-04-17 20:30:00+00:00,0.0,0.0,0.0,0.0,0.46,0.34,0
2023-04-17 21:30:00+00:00,0.0,0.0,0.0,0.0,-0.4,0.34,0
2023-04-17 22:30:00+00:00,0.0,0.0,0.0,0.0,-0.87,0.21,0
2023-04-17 23:30:00+00:00,0.0,0.0,0.0,0.0,-1.35,0.14,0
2023-04-18 00:30:00+00:00,0.0,0.0,0.0,0.0,-1.8,0.07,0
2023-04-18 01:30:00+00:00,0.0,0.0,0.0,0.0,-2.11,0.14,0
2023-04-18 02:30:00+00:00,0.0,0.0,0.0,0.0,-2.76,0.07,0
2023-04-18 03:30:00+00:00,0.0,0.0,0.0,0.0,-3.12,0.07,0
2023-04-18 04:30:00+00:00,0.0,0.0,0.0,-1.86,-3.61,0.07,0
2023-04-18 05:30:00+00:00,0.0,33.25,2.6,8.22,-3.92,0.0,0
2023-04-18 06:30:00+00:00,127.72,79.7,14.41,18.55,-3.13,0.0,0
2023-04-18 07:30:00+00:00,351.93,106.55,24.67,28.73,1.65,0.21,0
2023-04-18 08:30:00+00:00,540.29,131.83,32.59,38.31,2.7,0.55,0
